状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月仅日线,SH.688678,福立旺,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 苹果概念,MACD绿柱扩大_零上,2026-05-29,22.06,,,,31.5,-111.6
近1月仅日线,SZ.301101,明月镜片,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子概念 / AI眼镜 / 智能穿戴,MACD绿柱扩大_零上,2026-05-27,34.04,,,,31.5,-121.1
近1月仅日线,SZ.300698,万马科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信设备 / 通信网络设备及器件,MACD绿柱扩大_零上,2026-05-29,34.49,,,,22.75,-133.2
近1月仅日线,SH.603583,捷昌驱动,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 机器人执行器,MACD绿柱缩小_零下,2026-05-18,28.94,,,,30,-136.5
近1月仅日线,SH.688282,理工导航,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航天装备Ⅲ / 航天装备Ⅱ / 商业航天 / 北斗导航,MACD绿柱扩大_零上,2026-05-29,76.1,,,,31.5,-143.2
近1月仅周线,SH.688122,西部超导,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 商业航天,,,,MACD绿柱扩大_零上,2026-05-15,63.41,24.5,146.4
近1月仅周线,SZ.000733,振华科技,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 大飞机,,,,MACD绿柱缩小_零下,2026-05-29,51.49,30,144.1
近1月仅周线,SZ.002983,芯瑞达,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / 显示技术 / MiniLED,,,,MACD绿柱扩大_零上,2026-05-08,23.5,29.75,137.1
近1月仅周线,SZ.002197,证通电子,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字水印 / 数据安全 / 数字货币,,,,MACD绿柱缩小_零下,2026-05-22,7.45,30,120.8
近1月仅周线,SZ.002456,欧菲光,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件 / 柔性屏(折叠屏) / 屏下摄像,,,,MACD绿柱缩小_零下,2026-05-15,8.75,30,118.5
近1月仅周线,SZ.300227,光韵达,光模块/CPO产业链,光模块/CPO产业链 / 光模块/CPO / 光纤概念,,,,MACD绿柱扩大_零上,2026-05-29,11.09,35,117.6
近1月仅周线,SH.600237,铜峰电子,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 被动元件 / 被动元件概念,,,,MACD绿柱扩大_零上,2026-05-15,8.85,28,116.5
近1月仅周线,SH.603380,易德龙,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装,,,,MACD绿柱缩小_零下,2026-05-15,37.1,30,103.2
近1月仅周线,SZ.300259,新天科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 传感器,,,,MACD绿柱扩大_零上,2026-05-08,4.422,33.25,101.7
近1月仅周线,SZ.300951,博硕科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 苹果概念,,,,MACD绿柱扩大_零上,2026-05-08,32.951,29.75,101.5
近1月仅周线,SZ.300296,利亚德,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / 显示技术 / AI眼镜,,,,MACD绿柱扩大_零上,2026-05-22,6.63,29.75,96
近1月仅周线,SZ.300416,苏试试验,半导体产业链,半导体产业链 / 芯片设计 / 华为海思,,,,MACD绿柱扩大_零上,2026-05-15,16.35,29.75,95.8
近1月仅周线,SZ.002175,东方智造,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,,,,MACD绿柱缩小_零下,2026-05-29,2.65,30,94.3
近1月仅周线,SZ.301107,瑜欣电子,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 发电机概念,,,,MACD绿柱缩小_零下,2026-05-22,20.5,30,93.4
近1月仅周线,SZ.002199,*ST东晶,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 被动元件 / 被动元件概念 / LED概念,,,,缺口买:持续,2026-05-15,13.88,11,92.9
近1月仅周线,SZ.002184,海得控制,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / PLC概念 / 减速器 / 机器视觉,,,,MACD绿柱缩小_零下,2026-05-15,12.22,30,91.9
近1月仅周线,SZ.301162,国能日新,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件,,,,MACD绿柱扩大_零上,2026-05-15,47.393,28,91.8
近1月仅周线,SH.600889,南京化纤,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人,,,,MACD绿柱缩小_零下,2026-05-22,15.48,30,88.5
近1月仅周线,SZ.300508,维宏股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,,,,MACD绿柱扩大_零上,2026-05-08,36.9,28,87
近1月仅周线,SZ.300496,中科创达,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / AI眼镜 / 混合现实 / 鸿蒙概念 / 虚拟现实 / 智能穿戴,,,,MACD绿柱缩小_零下,2026-05-15,64.715,30,86
近1月仅周线,SZ.300708,聚灿光电,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / MiniLED,,,,MACD绿柱扩大_零上,2026-05-08,9.25,28,82.3
近1月仅周线,SZ.300520,科大国创,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数据要素 / MLOps概念 / 数字经济 / 数字孪生,,,,缺口买:普通,2026-05-08,38.27,2,78.2
近1月仅周线,SZ.002119,康强电子,半导体产业链,半导体产业链 / 材料/光刻胶 / 半导体材料,,,,MACD绿柱扩大_零上,2026-05-08,22.1,24.5,76.2
近1月仅周线,SZ.002584,西陇科学,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,,,,MACD绿柱缩小_零下,2026-05-29,7.51,30,75
近1月仅周线,SH.600031,三一重工,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械 / 工程机械整机 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-15,20.46,30,74.3
近1月仅周线,SH.600289,ST信通,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信 / 5G概念,,,,MACD绿柱扩大_零上,2026-05-15,6.45,28,71.2
近1月仅周线,SZ.300701,森霸传感,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件,,,,MACD绿柱缩小_零下,2026-05-22,12.27,30,71.2
近1月仅周线,SH.688210,统联精密,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 消费电子概念 / AI眼镜,,,,MACD绿柱缩小_零下,2026-05-29,47.28,30,70.2
近1月仅周线,SH.688766,普冉股份,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计 / 汽车芯片 / 国产芯片,,,,缺口买:持续,2026-05-15,404.5,14,68.1
近1月仅周线,SH.603767,中马传动,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,,,,MACD绿柱缩小_零下,2026-05-08,20.68,30,67.1
近1月仅周线,SH.603956,威派格,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 数字经济 / 工业互联 / AI智能体,,,,MACD绿柱缩小_零下,2026-05-29,5.69,30,66.6
近1月仅周线,SZ.300486,东杰智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / 机器视觉,,,,MACD绿柱扩大_零上,2026-05-22,23.1,35,65.2
近1月仅周线,SZ.300889,爱克股份,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / LED概念,,,,MACD绿柱扩大_零上,2026-05-29,22.9,35,63.6
近1月仅周线,SZ.300793,佳禾智能,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 消费电子概念 / AI眼镜,,,,MACD绿柱缩小_零下,2026-05-22,14.71,30,62.8
近1月仅周线,SH.688798,艾为电子,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念,,,,MACD绿柱缩小_零下,2026-05-15,72.57,30,62.7
近1月仅周线,SH.688489,三未信安,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 数据确权 / Web3.0 / 数据安全 / 智慧政务,,,,MACD绿柱缩小_零下,2026-05-15,28.415,30,62.6
近1月仅周线,SZ.301337,亚华电子,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件,,,,MACD绿柱缩小_零下,2026-05-22,27.88,30,61.9
近1月仅周线,SH.603690,至纯科技,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 中芯概念,,,,MACD绿柱缩小_零下,2026-05-15,28.57,30,61.6
近1月仅周线,SH.688260,昀冢科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 荣耀概念 / MLCC,,,,缺口买:持续,2026-05-29,89.49,14,61.3
近1月仅周线,SH.688698,伟创电气,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 同步磁阻电机 / PLC概念 / 机器人概念,,,,MACD绿柱缩小_零下,2026-05-22,85.4,30,61.2
近1月仅周线,SH.688708,佳驰科技,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ,,,,MACD绿柱缩小_零下,2026-05-29,50.15,30,60.4
近1月仅周线,SZ.000032,深桑达Ａ,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 智谱AI概念 / 国资云概念 / 数字孪生,,,,MACD绿柱缩小_零下,2026-05-15,18.39,30,59.2
近1月仅周线,SZ.300044,ST赛为,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / 机器视觉,,,,MACD绿柱扩大_零上,2026-05-29,5.77,26.25,59
近1月仅周线,SH.688292,浩瀚深度,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据要素 / 数据安全 / AI智能体 / 人工智能,,,,MACD绿柱缩小_零下,2026-05-29,23,30,58.5
近1月仅周线,SH.688306,均普智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 机器人概念 / 机器视觉,,,,MACD绿柱缩小_零下,2026-05-08,10.09,30,57.9
近1月仅周线,SZ.300680,隆盛科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,,,,MACD绿柱缩小_零下,2026-05-22,43.7,30,56.4
近1月仅周线,SH.603081,大丰实业,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 裸眼3D / 虚拟现实,,,,MACD绿柱缩小_零下,2026-05-15,12.89,30,56.3
近1月仅周线,SH.603160,汇顶科技,半导体产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 汽车芯片,,,,MACD绿柱缩小_零下,2026-05-22,64.6,30,55.9
近1月仅周线,SZ.002829,星网宇达,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航天装备Ⅲ / 航天装备Ⅱ / 卫星互联网,,,,MACD绿柱缩小_零下,2026-05-29,24.85,30,55.9
近1月仅周线,SZ.301048,金鹰重工,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-15,10.86,30,55.8
近1月仅周线,SZ.300269,联建光电,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / 显示技术 / 柔性屏(折叠屏),,,,MACD绿柱扩大_零上,2026-05-29,5.24,31.5,53.9
近1月仅周线,SH.688083,中望软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件,,,,MACD绿柱缩小_零下,2026-05-15,57.03,30,53.4
近1月仅周线,SH.688009,中国通号,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 北斗导航,,,,MACD绿柱扩大_零上,2026-05-15,4.95,29.75,52
近1月仅周线,SZ.300306,远方信息,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,,,,MACD绿柱缩小_零下,2026-05-22,12.24,30,51.3
近1月仅周线,SZ.300074,华平股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 智慧政务 / 安防概念,,,,MACD绿柱缩小_零下,2026-05-29,4.09,30,50.9
近1月仅周线,SH.688500,慧辰股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / AI语料 / 数据要素 / 虚拟数字人 / 智慧政务,,,,MACD绿柱缩小_零下,2026-05-15,58.82,30,50.3
近1月仅周线,SZ.300678,中科信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字经济 / 智慧政务 / 区块链,,,,MACD绿柱缩小_零下,2026-05-15,28.56,30,50.2
近1月仅周线,SH.688011,新光光电,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合 / 军工,,,,MACD绿柱扩大_零上,2026-05-29,57.8,29.75,50
近1月仅周线,SZ.002801,微光股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,,,,MACD绿柱缩小_零下,2026-05-29,31.35,30,49.9
近1月仅周线,SZ.000561,烽火电子,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 空间站概念 / 北斗导航,,,,MACD绿柱缩小_零下,2026-05-22,8.95,30,49.2
近1月仅周线,SH.603859,能科科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 数字经济 / 数字孪生 / 工业互联 / AI智能体,,,,MACD绿柱缩小_零下,2026-05-15,41.2,30,47.4
近1月仅周线,SH.688033,天宜新材,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 商业航天,,,,MACD绿柱扩大_零上 / 缺口买:普通,2026-05-15,8.58,31.5,45.9
近1月仅周线,SZ.003021,兆威机电,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ / 减速器,,,,MACD绿柱缩小_零下,2026-05-22,111.68,30,45.2
近1月仅周线,SZ.002741,光华科技,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,,,,缺口买:持续,2026-05-29,28.86,14,45.1
近1月仅周线,SH.688439,振华风光,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 无人机 / 军工,,,,MACD绿柱缩小_零下,2026-05-29,50.78,30,44.8
近1月仅周线,SH.688550,瑞联新材,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,,,,MACD绿柱缩小_零下,2026-05-15,46.29,25.2,44.8
近1月仅周线,SH.688093,世华科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / OLED / 苹果概念,,,,MACD绿柱缩小_零下,2026-05-29,31.45,30,44.5
近1月仅周线,SZ.002387,维信诺,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 显示技术 / 荣耀概念 / 柔性屏(折叠屏),,,,MACD绿柱缩小_零下,2026-05-15,7.99,30,43.7
近1月仅周线,SH.603391,力聚热能,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联,,,,MACD绿柱扩大_零上,2026-05-08,65.42,35,40.9
近1月仅周线,SZ.300659,中孚信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据确权 / 数据安全,,,,MACD绿柱缩小_零下,2026-05-22,12.26,30,40.6
近1月仅周线,SH.600446,金证股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字经济 / 数据安全 / 数字货币 / 区块链 / 智慧城市,,,,MACD绿柱缩小_零下,2026-05-08,13.77,30,40.3
近1月仅周线,SH.688297,中无人机,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 低空经济 / 航天航空,,,,MACD绿柱扩大_零上,2026-05-15,44.711,28,39.9
近1月仅周线,SZ.000157,中联重科,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械 / 工程机械整机 / 工程机械概念,,,,MACD绿柱扩大_零上,2026-05-29,7.21,31.5,39.7
近1月仅周线,SZ.300212,易华录,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据确权 / 国资云概念 / 数字孪生 / 安防概念,,,,MACD绿柱缩小_零下 / 缺口买:普通,2026-05-22,7.71,23.1,39.6
近1月仅周线,SZ.002625,光启技术,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 航天航空,,,,MACD绿柱缩小_零下,2026-05-29,40.21,30,38.9
近1月仅周线,SZ.301503,智迪科技,消费电子/华为链,消费电子/华为链 / 端侧AI/AI终端 / AIPC,,,,MACD绿柱缩小_零下,2026-05-22,35.39,30,36.6
近1月仅周线,SH.688286,敏芯股份,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,,,,MACD绿柱缩小_零下,2026-05-29,65.48,30,36.2
近1月仅周线,SZ.301275,汉朔科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / 算力租赁/智算云服务 / 云计算,,,,MACD绿柱缩小_零下,2026-05-22,46.561,26.7,36
近1月仅周线,SZ.000670,盈方微,半导体产业链,半导体产业链 / 存储芯片 / 存储芯片,,,,MACD绿柱扩大_零上,2026-05-08,8.06,29.75,35.9
近1月仅周线,SZ.002177,御银股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 生物识别,,,,MACD绿柱扩大_零上,2026-05-08,7.76,29.75,35.4
近1月仅周线,SZ.002861,瀛通通讯,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / AI眼镜 / 无线耳机,,,,MACD绿柱缩小_零下,2026-05-15,17.97,30,34.1
近1月仅周线,SH.603936,博敏电子,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,,,,缺口买:普通,2026-05-29,23.98,1.75,33.9
近1月仅周线,SH.688601,力芯微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念 / 半导体 / 集成电路,,,,MACD绿柱扩大_零上,2026-05-08,51.72,28,33.9
近1月仅周线,SH.688206,概伦电子,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件,,,,MACD绿柱缩小_零下,2026-05-15,36.2,30,33.8
近1月仅周线,SZ.002681,奋达科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 无线耳机 / 智能穿戴,,,,MACD绿柱缩小_零下,2026-05-15,5.5,30,33.6
近1月仅周线,SZ.002985,北摩高科,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 通用航空 / 航天航空,,,,MACD绿柱扩大_零上,2026-05-15,33.49,31.5,33.6
近1月仅周线,SZ.002855,捷荣技术,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 无线耳机 / 智能穿戴,,,,MACD绿柱缩小_零下,2026-05-15,12.35,30,33
近1月仅周线,SH.688325,赛微微电,半导体产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 国产芯片,,,,MACD绿柱扩大_零上,2026-05-29,110.19,28,32.8
近1月仅周线,SH.603138,海量数据,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据要素 / 大数据,,,,MACD绿柱扩大_零上,2026-05-22,17.98,28,31.9
近1月仅周线,SH.688187,时代电气,半导体产业链,半导体产业链 / 第三代半导体 / IGBT概念 / 碳化硅 / 第三代半导体,,,,MACD绿柱扩大_零上,2026-05-08,48.86,35,31.1
近1月仅周线,SZ.002196,方正电机,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,,,,缺口买:普通,2026-05-22,16.74,1.75,29.7
近1月仅周线,SH.688699,明微电子,半导体产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 国产芯片,,,,缺口买:持续,2026-05-08,62.26,14,28.6
近1月仅周线,SZ.002892,科力尔,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ / 工业母机,,,,MACD绿柱缩小_零下,2026-05-15,11.34,30,28.1
近1月仅周线,SH.688318,财富趋势,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 人工智能 / 大数据,,,,MACD绿柱缩小_零下,2026-05-29,112,30,27.7
近1月仅周线,SZ.002609,捷顺科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 生物识别,,,,MACD绿柱缩小_零下,2026-05-22,8.39,30,25.7
近1月仅周线,SZ.301218,华是科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 数据要素 / 智慧政务 / 智慧城市,,,,MACD绿柱扩大_零上,2026-05-15,33.88,28,25.4
近1月仅周线,SZ.300542,新晨科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 财税数字化 / Web3.0 / 元宇宙概念 / 区块链,,,,MACD绿柱缩小_零下,2026-05-22,14.84,30,25.2
近1月仅周线,SH.600372,中航机载,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 低空经济 / 航天航空,,,,MACD绿柱扩大_零上,2026-05-29,11.14,24.5,24
近1月仅周线,SZ.300992,泰福泵业,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,,,,MACD绿柱扩大_零上,2026-05-15,30.51,29.75,24
近1月仅周线,SZ.300481,濮阳惠成,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,,,,MACD绿柱扩大_零上,2026-05-08,14.54,33.25,23.8
近1月仅周线,SZ.300902,国安达,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 飞行汽车(eVTOL) / 无人机,,,,MACD绿柱缩小_零下,2026-05-22,17.96,30,23.5
近1月仅周线,SZ.301195,北路智控,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 工业互联,,,,MACD绿柱缩小_零下,2026-05-22,31.39,30,23.2
近1月仅周线,SH.601133,柏诚股份,半导体产业链,半导体产业链 / 存储芯片 / 存储芯片,,,,缺口买:普通,2026-05-22,32.99,1.75,21.8
近1月仅周线,SH.688225,亚信安全,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念 / 英伟达概念 / 算力概念 / 东数西算 / 网络安全,,,,MACD绿柱缩小_零下,2026-05-22,16.54,30,21.2
近1月仅周线,SZ.300660,江苏雷利,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ / 机器人执行器,,,,MACD绿柱缩小_零下,2026-05-22,48.06,30,18.5
近1月仅周线,SH.688591,泰凌微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念,,,,MACD绿柱缩小_零下,2026-05-22,39.1,30,17.2
近1月仅周线,SZ.002544,普天科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信 / IPv6,,,,MACD绿柱缩小_零下,2026-05-22,23.98,28.5,17.1
近1月仅周线,SZ.002765,蓝黛科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,,,,MACD绿柱缩小_零下,2026-05-15,9.74,30,16.7
近1月仅周线,SZ.300516,久之洋,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 卫星互联网 / 北斗导航,,,,MACD绿柱扩大_零上,2026-05-08,41.033,28,15.4
近1月仅周线,SZ.000547,航天发展,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 卫星互联网,,,,MACD绿柱扩大_零上,2026-05-29,20.3,29.75,14.8
近1月仅周线,SZ.300024,机器人,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器人 / 机器视觉,,,,MACD绿柱缩小_零下,2026-05-15,16.09,30,13.6
近1月仅周线,SZ.001306,夏厦精密,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器人执行器 / 减速器,,,,MACD绿柱缩小_零下,2026-05-15,71.81,30,13.4
近1月仅周线,SZ.300414,中光防雷,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 其他通信设备 / 通信 / 通信设备,,,,MACD绿柱扩大_零上,2026-05-29,11.94,26.25,12.8
近1月仅周线,SH.688568,中科星图,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 商业航天 / 卫星互联网 / 北斗导航,,,,MACD绿柱扩大_零上,2026-05-22,53.6,31.5,12.5
近1月仅周线,SZ.301633,港迪技术,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-15,60.72,30,12.3
近1月仅周线,SH.688125,安达智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,,,,MACD绿柱扩大_零上,2026-05-29,180,24.5,12.2
近1月仅周线,SH.603331,百达精工,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人,,,,MACD绿柱扩大_零上,2026-05-08,15.43,33.25,11.1
近1月仅周线,SH.688728,格科微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念,,,,MACD绿柱缩小_零下,2026-05-15,14.55,30,9.2
近1月仅周线,SH.688228,开普云,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 财税数字化 / 数据要素 / 虚拟数字人 / 元宇宙概念,,,,MACD绿柱缩小_零下,2026-05-29,88.44,25.2,9
近1月仅周线,SZ.001239,永达股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械器件 / 工程机械 / 工程机械概念,,,,MACD绿柱缩小_零下,2026-05-22,14.54,30,8.5
